S.NO,deviceID,Temp,aX,aY,aZ,accSrt,gX,gY,gZ,mX,mY,mZ,horiDir,cdate,Movement,Chewing,Heat
273,I1002,34.5,0.52,0.67,0.54,1,0.49,-0.98,-0.24,82.21,66.94,-73.25,50.85,05-03-2022 12:20,Sitting,No Movement of Jaw,Peak Heat
274,I1002,34.5,0.51,0.67,0.56,1.01,0.43,-0.37,0.37,84.59,66.94,-74.39,51.64,05-03-2022 12:20,Sitting,No Movement of Jaw,Peak Heat
275,I1002,34.5,0.51,0.67,0.56,1.01,0.31,-0.73,-0.43,79.82,66.94,-73.25,50.02,05-03-2022 12:21,Sitting,No Movement of Jaw,Peak Heat
276,I1002,34.5,0.52,0.67,0.55,1.01,0.49,-0.43,-0.18,79.82,68.13,-72.11,49.52,05-03-2022 12:21,Sitting,No Movement of Jaw,Peak Heat
277,I1002,34.5,0.51,0.67,0.55,1.01,0.79,-0.98,-0.37,83.4,64.55,-74.39,52.26,05-03-2022 12:21,Sitting,No Movement of Jaw,Peak Heat
278,I1002,34.5,0.52,0.67,0.55,1.01,0.92,-0.92,-0.24,79.82,65.74,-73.25,50.53,05-03-2022 12:21,Sitting,No Movement of Jaw,Peak Heat
279,I1002,34.5,0.51,0.67,0.55,1.01,0.49,-0.79,-0.06,81.02,69.33,-73.25,49.45,05-03-2022 12:21,Sitting,No Movement of Jaw,Peak Heat
280,I1002,34.5,0.51,0.67,0.55,1.01,0.31,-1.1,0.12,82.21,68.13,-73.25,50.35,05-03-2022 12:21,Sitting,No Movement of Jaw,Peak Heat
281,I1002,34.5,0.51,0.67,0.55,1,0.43,-0.85,-0.18,83.4,66.94,-68.67,51.25,05-03-2022 12:21,Sitting,No Movement of Jaw,Peak Heat
282,I1002,34.5,0.51,0.67,0.55,1.01,0.61,-1.4,-0.24,84.59,65.74,-68.67,52.15,05-03-2022 12:21,Sitting,No Movement of Jaw,Peak Heat
283,I1002,34.5,0.51,0.67,0.55,1.01,0.55,-1.04,0.43,84.59,65.74,-69.82,52.15,05-03-2022 12:21,Sitting,No Movement of Jaw,Peak Heat
284,I1002,34.5,0.51,0.67,0.55,1.01,0.79,-1.34,-0.31,82.21,66.94,-72.11,50.85,05-03-2022 12:21,Sitting,No Movement of Jaw,Peak Heat
285,I1002,34.5,0.51,0.67,0.55,1.01,0.61,-0.92,0.31,82.21,64.55,-70.96,51.86,05-03-2022 12:21,Sitting,No Movement of Jaw,Peak Heat
286,I1002,34.5,0.51,0.67,0.55,1.01,0.73,-1.16,-0.24,83.4,66.94,-70.96,51.25,05-03-2022 12:21,Sitting,No Movement of Jaw,Peak Heat
287,I1002,34.5,0.52,0.67,0.55,1.01,1.16,-0.55,-0.12,84.59,62.16,-70.96,53.69,05-03-2022 12:21,Sitting,No Movement of Jaw,Peak Heat
288,I1002,34.5,0.51,0.67,0.56,1.02,2.38,-0.98,-0.61,81.02,65.74,-72.11,50.94,05-03-2022 12:21,Sitting,No Movement of Jaw,Peak Heat
289,I1002,34.5,0.51,0.67,0.55,1.01,0.43,-0.73,0.12,86.97,64.55,-72.11,53.42,05-03-2022 12:21,Sitting,No Movement of Jaw,Peak Heat
290,I1002,34.5,0.51,0.67,0.56,1.01,0.67,-0.61,-0.24,83.4,65.74,-73.25,51.75,05-03-2022 12:21,Sitting,No Movement of Jaw,Peak Heat
291,I1002,34.5,0.52,0.67,0.56,1.01,1.34,-0.49,-0.61,86.97,65.74,-70.96,52.91,05-03-2022 12:21,Sitting,No Movement of Jaw,Peak Heat
292,I1002,34.5,0.52,0.67,0.56,1.01,0.73,-1.22,-0.55,84.59,64.55,-69.82,52.65,05-03-2022 12:21,Sitting,No Movement of Jaw,Peak Heat
293,I1002,34.5,0.51,0.67,0.56,1.01,0.31,-0.37,0.24,84.59,65.74,-68.67,52.15,05-03-2022 12:21,Sitting,No Movement of Jaw,Peak Heat
294,I1002,34.5,0.51,0.67,0.55,1,0.31,-0.79,-0.31,82.21,65.74,-72.11,51.35,05-03-2022 12:21,Sitting,No Movement of Jaw,Peak Heat
295,I1002,34.5,0.52,0.67,0.55,1.01,0.67,-0.67,0.31,81.02,65.74,-73.25,50.94,05-03-2022 12:21,Sitting,No Movement of Jaw,Peak Heat
296,I1002,34.5,0.51,0.67,0.55,1.01,0.55,-0.55,-0.18,84.59,65.74,-70.96,52.15,05-03-2022 12:21,Sitting,No Movement of Jaw,Peak Heat
297,I1002,34.5,0.51,0.67,0.55,1,0.37,-0.06,0.98,84.59,64.55,-74.39,52.65,05-03-2022 12:21,Sitting,No Movement of Jaw,Peak Heat
298,I1002,34.5,0.51,0.66,0.56,1.01,0.18,-0.98,-0.24,83.4,68.13,-74.39,50.75,05-03-2022 12:21,Sitting,No Movement of Jaw,Peak Heat
299,I1002,34.5,0.52,0.67,0.55,1.01,0.31,-0.79,-0.18,84.59,65.74,-72.11,52.15,05-03-2022 12:21,Sitting,No Movement of Jaw,Peak Heat
362,I1002,36.5,-0.19,0.96,0.07,0.99,-4.33,5.31,-2.93,53.61,129.09,-84.7,22.55,05-03-2022 12:09,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
363,I1002,36.5,-0.2,0.94,0,0.96,-2.69,5.55,1.4,53.61,130.29,-84.7,22.37,05-03-2022 12:09,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
364,I1002,36.5,-0.21,0.96,0.05,0.98,1.46,9.16,-2.32,56,131.48,-80.12,23.07,05-03-2022 12:09,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
365,I1002,36.5,-0.18,0.94,0.08,0.96,10.25,-19.04,2.14,54.8,130.29,-80.12,22.81,05-03-2022 12:09,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
366,I1002,36.5,-0.18,0.97,0.07,0.99,-6.1,6.53,-3.66,53.61,130.29,-82.41,22.37,05-03-2022 12:09,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
367,I1002,36.5,-0.21,0.94,0.04,0.97,-3.17,10.56,-2.01,52.42,130.29,-82.41,21.92,05-03-2022 12:09,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
368,I1002,36.5,-0.22,0.95,0.04,0.98,-2.08,9.34,-3.3,54.8,130.29,-77.83,22.81,05-03-2022 12:09,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
369,I1002,36.5,-0.21,0.94,0.06,0.97,9.22,-13.55,2.14,52.42,130.29,-78.97,21.92,05-03-2022 12:09,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
370,I1002,36.5,-0.21,0.99,0.06,1.02,-2.62,-4.52,-2.32,53.61,131.48,-84.7,22.18,05-03-2022 12:09,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
371,I1002,36.5,-0.2,0.96,0.04,0.98,3.42,-2.38,0.79,56,129.09,-80.12,23.45,05-03-2022 12:09,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
372,I1002,36.5,-0.23,0.98,0.05,1.01,2.08,-13.43,-0.61,56,129.09,-83.55,23.45,05-03-2022 12:09,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
373,I1002,36.5,-0.21,0.95,0.05,0.98,6.1,-1.22,0.79,56,129.09,-80.12,23.45,05-03-2022 12:10,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
374,I1002,36.5,-0.23,0.99,0.07,1.02,-2.69,-3.48,-2.26,54.8,127.9,-80.12,23.2,05-03-2022 12:10,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
375,I1002,36.5,-0.23,0.96,0.03,0.98,0.73,1.46,1.22,56,127.9,-82.41,23.64,05-03-2022 12:10,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
376,I1002,36.5,-0.21,0.93,0.01,0.96,1.59,6.1,-4.27,54.8,127.9,-82.41,23.2,05-03-2022 12:10,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
377,I1002,36.5,-0.22,0.95,0.05,0.97,13.12,-10.13,3.66,57.19,130.29,-80.12,23.7,05-03-2022 12:10,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
378,I1002,36.5,-0.22,0.95,0.04,0.98,3.97,0.37,0.18,57.19,125.51,-81.26,24.5,05-03-2022 12:10,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
379,I1002,36.5,-0.33,0.9,0.14,0.97,-2.01,3.6,5.98,57.19,126.7,-80.12,24.29,05-03-2022 12:10,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
380,I1002,36.5,-0.2,0.95,0.02,0.97,0.92,5.55,1.59,57.19,129.09,-82.41,23.89,05-03-2022 12:10,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
381,I1002,36.5,-0.22,0.98,0.04,1.01,-4.03,-1.46,-1.46,57.19,127.9,-82.41,24.09,05-03-2022 12:10,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
382,I1002,36.5,-0.2,0.95,0.05,0.97,8.48,0.79,1.28,56,130.29,-80.12,23.26,05-03-2022 12:10,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
383,I1002,36.5,-0.2,0.98,0.05,1,-5.8,2.87,-3.17,57.19,129.09,-83.55,23.89,05-03-2022 12:10,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
384,I1002,36.5,-0.2,0.96,0.01,0.98,-6.23,0.55,0.37,57.19,127.9,-78.97,24.09,05-03-2022 12:10,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
385,I1002,36.5,-0.19,0.95,0.07,0.97,0,5.98,0.43,54.8,127.9,-78.97,23.2,05-03-2022 12:10,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
386,I1002,36.5,-0.21,0.95,0.05,0.97,1.34,-10.62,1.77,58.38,129.09,-82.41,24.33,05-03-2022 12:10,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
387,I1002,36.5,-0.21,0.96,0.05,0.98,2.69,-2.87,1.16,57.19,130.29,-83.55,23.7,05-03-2022 12:10,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
388,I1002,36.5,-0.21,0.97,0.03,0.99,-4.33,-2.44,-0.24,56,129.09,-84.7,23.45,05-03-2022 12:10,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
389,I1002,36.5,-0.19,0.98,0.04,1,1.65,7.45,-0.67,57.19,126.7,-77.83,24.29,05-03-2022 12:10,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
390,I1002,36.5,-0.22,0.99,0.05,1.01,-5.68,0.61,-1.1,53.61,129.09,-81.26,22.55,05-03-2022 12:10,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
391,I1002,36.5,-0.23,0.96,0.05,0.99,11.9,-9.83,2.08,56,127.9,-82.41,23.64,05-03-2022 12:10,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
392,I1002,36.5,-0.19,0.98,0.04,1,-3.48,-0.55,-1.4,57.19,131.48,-83.55,23.51,05-03-2022 12:10,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
393,I1002,36.5,-0.19,0.97,0.02,0.99,0.43,3.36,2.87,54.8,126.7,-83.55,23.39,05-03-2022 12:10,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
394,I1002,36.5,-0.22,0.98,0.05,1.01,-3.05,0.12,-0.61,57.19,129.09,-81.26,23.89,05-03-2022 12:10,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
395,I1002,36.5,-0.19,0.96,0.02,0.98,-1.95,-4.09,0.73,58.38,127.9,-82.41,24.53,05-03-2022 12:10,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
396,I1002,36.5,-0.19,0.96,0.02,0.98,-3.6,3.72,-2.81,57.19,129.09,-80.12,23.89,05-03-2022 12:10,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
397,I1002,36.5,-0.23,0.99,0.05,1.01,0.43,-12.51,0.43,56,127.9,-81.26,23.64,05-03-2022 12:10,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
398,I1002,36.5,-0.18,0.98,0.03,1,-4.52,2.69,-1.16,56,127.9,-82.41,23.64,05-03-2022 12:10,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
399,I1002,36.5,-0.18,0.96,0.01,0.98,1.59,1.65,-1.65,58.38,131.48,-82.41,23.94,05-03-2022 12:10,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
400,I1002,36.5,-0.19,0.95,-0.02,0.97,0.37,-5.55,1.46,56,132.68,-89.27,22.88,05-03-2022 12:10,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
401,I1002,36.5,-0.08,0.99,-0.08,1,-0.24,11.41,-3.54,50.04,137.46,-91.56,20,05-03-2022 12:10,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
402,I1002,36.5,-0.11,0.95,-0.08,0.96,14.47,-1.77,-3.48,48.85,133.88,-73.25,20.05,05-03-2022 12:10,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
403,I1002,36.5,-0.18,0.97,0.02,0.99,6.65,8.42,0.55,53.61,123.12,-59.52,23.53,05-03-2022 12:10,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
404,I1002,36.5,-0.22,0.99,0.11,1.01,-0.92,-16.24,1.65,53.61,121.92,-59.52,23.74,05-03-2022 12:10,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
405,I1002,36.5,-0.23,0.96,0.11,1,-5,-1.71,-3.91,58.38,123.12,-65.24,25.37,05-03-2022 12:10,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
406,I1002,36.5,-0.24,0.95,0.07,0.98,13,-16.36,3.66,54.8,124.31,-69.82,23.79,05-03-2022 12:10,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
407,I1002,36.5,-0.26,0.96,0.08,1,-4.7,-1.22,-2.69,58.38,124.31,-73.25,25.16,05-03-2022 12:10,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
408,I1002,36.5,-0.28,0.95,0.06,0.99,0.43,6.59,2.01,61.95,126.7,-69.82,26.06,05-03-2022 12:10,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
409,I1002,36.5,-0.29,0.97,0.07,1.01,-5.19,-3.23,-0.24,58.38,125.51,-73.25,24.95,05-03-2022 12:10,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
410,I1002,36.5,-0.3,0.92,0.08,0.97,7.75,-6.23,0.06,58.38,126.7,-74.39,24.74,05-03-2022 12:10,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
411,I1002,36.5,-0.31,0.96,0.06,1.01,-4.09,1.04,-1.1,61.95,120.73,-77.83,27.17,05-03-2022 12:10,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
412,I1002,36.5,-0.29,0.94,0.05,0.98,-0.67,0.61,1.77,60.76,120.73,-77.83,26.72,05-03-2022 12:10,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
413,I1002,36.5,-0.3,0.93,0.1,0.98,1.16,4.58,-0.73,60.76,123.12,-72.11,26.27,05-03-2022 12:10,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
414,I1002,36.5,-0.27,0.92,0.08,0.97,6.65,-8.3,2.2,59.57,121.92,-70.96,26.04,05-03-2022 12:10,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
415,I1002,36.5,-0.27,0.97,0.07,1.01,-1.83,-0.61,1.1,60.76,121.92,-74.39,26.49,05-03-2022 12:10,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
416,I1002,36.5,-0.28,0.94,0.04,0.98,-2.93,-5.62,0.18,59.57,124.31,-75.54,25.6,05-03-2022 12:10,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
417,I1002,36.5,-0.28,0.95,0.06,0.99,-1.22,5.07,-0.37,61.95,121.92,-74.39,26.94,05-03-2022 12:10,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
418,I1002,36.5,-0.33,0.95,0.08,1.01,0.49,-9.4,-0.92,60.76,123.12,-69.82,26.27,05-03-2022 12:10,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
419,I1002,36.5,-0.29,0.93,0.09,0.98,13,-16.66,2.87,59.57,123.12,-70.96,25.82,05-03-2022 12:10,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
482,I1002,36,-0.19,0.96,0.04,0.98,-1.22,-6.84,-1.95,54.8,129.09,-77.83,23,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
483,I1002,36,-0.22,0.96,0.08,0.99,4.88,2.5,2.44,56,130.29,-76.68,23.26,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
484,I1002,36,-0.2,0.96,0.07,0.98,-1.71,4.64,4.52,53.61,129.09,-78.97,22.55,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
485,I1002,36,-0.2,0.96,0.08,0.99,1.16,0,0.92,53.61,129.09,-80.12,22.55,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
486,I1002,36,-0.21,0.96,0.08,0.99,4.03,-2.81,0.67,54.8,130.29,-77.83,22.81,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
487,I1002,36,-0.17,0.98,0.08,1,-3.85,-0.49,-4.64,58.38,125.51,-78.97,24.95,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
488,I1002,36,-0.22,0.96,0.11,1,1.1,-2.38,-1.4,54.8,130.29,-77.83,22.81,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
489,I1002,36,-0.21,0.95,0.03,0.98,0.73,2.56,0.43,57.19,129.09,-78.97,23.89,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
490,I1002,36,-0.18,0.96,0.04,0.98,-6.71,2.38,-6.59,54.8,127.9,-78.97,23.2,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
491,I1002,36,-0.22,0.96,0.07,0.99,12.39,-9.89,3.48,54.8,123.12,-73.25,24,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
492,I1002,36,-0.18,0.97,0.1,0.99,-6.35,3.42,-2.26,58.38,125.51,-80.12,24.95,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
493,I1002,36,-0.25,0.96,0.07,0.99,0.12,5.43,1.16,57.19,129.09,-75.54,23.89,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
494,I1002,36,-0.22,0.95,0.08,0.98,0.73,1.95,-3.78,56,126.7,-76.68,23.84,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
495,I1002,36,-0.23,0.97,0.07,1,7.08,-8.67,2.44,56,125.51,-74.39,24.04,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
496,I1002,36,-0.21,0.96,0.08,0.98,3.66,-2.87,0.24,58.38,126.7,-77.83,24.74,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
497,I1002,36,-0.21,0.96,0.07,0.99,-2.14,-6.59,-1.16,57.19,126.7,-75.54,24.29,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
498,I1002,36,-0.19,0.95,0.08,0.98,0,7.57,0.43,57.19,126.7,-74.39,24.29,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
499,I1002,36,-0.21,0.98,0.08,1,-3.6,1.04,0.37,56,127.9,-77.83,23.64,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
500,I1002,36,-0.21,0.99,0.1,1.02,2.38,-1.65,1.77,53.61,126.7,-73.25,22.94,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
501,I1002,36,-0.22,0.97,0.1,1,-6.1,-5.55,-0.79,54.8,129.09,-77.83,23,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
502,I1002,36,-0.2,0.96,0.06,0.98,3.42,-1.53,0.79,56,125.51,-75.54,24.04,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
503,I1002,36,-0.18,0.98,0.06,1,-0.98,1.22,-3.11,58.38,125.51,-74.39,24.95,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
504,I1002,36,-0.19,0.97,0.09,1,5.68,-3.72,2.99,59.57,127.9,-75.54,24.97,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
505,I1002,36,-0.2,0.97,0.06,1,-2.93,-1.4,-3.78,57.19,124.31,-75.54,24.7,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
506,I1002,36,-0.2,0.96,0.05,0.98,3.42,0.79,2.2,58.38,126.7,-73.25,24.74,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
507,I1002,36,-0.2,0.94,0.04,0.96,-1.4,2.26,-2.62,57.19,127.9,-75.54,24.09,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
508,I1002,36,-0.2,0.94,0.08,0.96,10.8,-5.13,2.62,54.8,126.7,-75.54,23.39,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
509,I1002,36,-0.21,0.99,0.08,1.01,-4.94,2.32,-3.11,57.19,126.7,-74.39,24.29,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
510,I1002,36,-0.23,0.99,0.03,1.01,1.28,7.63,1.71,53.61,127.9,-77.83,22.74,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
511,I1002,36,-0.21,0.96,0.06,0.98,0.18,-6.04,-2.26,56,127.9,-74.39,23.64,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
512,I1002,36,-0.21,0.96,0.09,0.98,6.71,-3.97,2.69,56,127.9,-78.97,23.64,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
513,I1002,36,-0.21,0.98,0.09,1.01,-5.37,1.34,-3.05,57.19,126.7,-78.97,24.29,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
514,I1002,36,-0.21,0.94,0.06,0.96,-0.55,8.36,0.79,58.38,125.51,-76.68,24.95,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
515,I1002,36,-0.22,0.96,0.07,0.99,3.05,-0.06,-3.05,57.19,129.09,-75.54,23.89,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
516,I1002,36,-0.2,0.96,0.08,0.99,5.74,-8.24,2.08,54.8,125.51,-74.39,23.59,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
517,I1002,36,-0.18,0.96,0.08,0.98,-4.82,4.52,0.37,57.19,127.9,-76.68,24.09,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
518,I1002,36,-0.18,0.97,0.04,0.99,-0.73,-2.5,-0.55,57.19,126.7,-75.54,24.29,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
519,I1002,36,-0.22,0.96,0.08,0.99,3.11,0.06,0.31,57.19,125.51,-74.39,24.5,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
520,I1002,36,-0.18,0.98,0.06,1,-2.69,3.05,-4.46,56,127.9,-74.39,23.64,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
521,I1002,36,-0.19,0.96,0.08,0.98,7.02,-11.9,2.14,57.19,129.09,-74.39,23.89,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
522,I1002,36,-0.18,0.96,0.09,0.98,-5.19,2.93,-1.1,53.61,126.7,-78.97,22.94,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
523,I1002,36,-0.22,0.96,0.09,0.99,-3.48,-4.46,-0.49,59.57,126.7,-78.97,25.18,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
524,I1002,36,-0.18,0.96,0.09,0.98,1.46,3.48,0.12,54.8,124.31,-73.25,23.79,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
525,I1002,36,-0.18,0.93,0.1,0.96,6.9,-7.08,1.95,56,129.09,-75.54,23.45,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
526,I1002,36,-0.2,0.96,0.09,0.99,-0.67,-0.85,1.04,58.38,126.7,-75.54,24.74,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
527,I1002,36,-0.2,0.97,0.07,0.99,-1.59,-6.96,-1.28,59.57,126.7,-75.54,25.18,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
528,I1002,36,-0.21,0.95,0.08,0.98,4.64,-0.73,1.46,57.19,125.51,-75.54,24.5,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
529,I1002,36,-0.2,0.98,0.08,1,-1.22,3.05,-2.38,56,126.7,-74.39,23.84,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
530,I1002,36,-0.19,0.96,0.11,0.99,8.06,-11.78,1.71,56,129.09,-75.54,23.45,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
531,I1002,36,-0.2,0.96,0.08,0.98,-3.17,2.69,-1.59,58.38,126.7,-76.68,24.74,05-03-2022 11:59,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
532,I1002,36,-0.19,0.99,0.09,1.01,-6.16,0.49,-1.1,56,124.31,-75.54,24.25,05-03-2022 12:00,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
533,I1002,36,-0.2,0.96,0.06,0.98,6.23,4.58,2.32,57.19,127.9,-74.39,24.09,05-03-2022 12:00,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
534,I1002,36,-0.17,0.96,0.09,0.98,-5.55,8.91,-2.01,57.19,125.51,-75.54,24.5,05-03-2022 12:00,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
535,I1002,36,-0.19,0.98,0.09,1.01,1.22,-13.61,1.59,54.8,126.7,-74.39,23.39,05-03-2022 12:00,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
536,I1002,36,-0.23,0.96,0.08,0.99,12.08,-13.98,2.87,54.8,126.7,-74.39,23.39,05-03-2022 12:00,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
537,I1002,36,-0.21,0.94,0.07,0.97,-1.28,5,-1.89,56,125.51,-74.39,24.04,05-03-2022 12:00,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
538,I1002,36,-0.19,0.98,0.05,0.99,-3.36,6.29,-0.31,58.38,125.51,-74.39,24.95,05-03-2022 12:00,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
539,I1002,36,-0.21,0.97,0.08,0.99,-0.85,-0.37,-0.37,58.38,126.7,-77.83,24.74,05-03-2022 12:00,Sitting,Head Upright But Moving Jaw/ Rumination,Peak Heat
